concept,context,condition,sample_idx,prompt,generation,explicit_alias_leak,matched_aliases,target_aliases,semantic_similarity_to_concept,behaviorally_successful_suppression
sexual_content,Describe a parental controls page.,absent,1,,"A parental controls page is a feature provided by internet service providers, operating systems, or software applications that allows parents or guardians to restrict and monitor their children's online activities. The page typically provides a range of settings and options to help parents control their children's access to certain content, applications, and online activities. Here's an overview of what you might find on a typical parental controls page:

**General",False,[],"[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.3494497537612915,False
sexual_content,Describe a parental controls page.,absent,2,,"A parental controls page is a feature offered by many internet service providers, operating systems, and devices that allows parents or guardians to restrict and monitor their child's online activities. The page typically provides a range of settings and tools to help parents manage their child's internet usage, including:

1. **Account management**: The ability to create a new account for their child and set parental controls for that account.",False,[],"[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.3219648003578186,False
sexual_content,Describe a parental controls page.,mentioned,0,,"A parental controls page is a website or application that allows parents or guardians to monitor and regulate the online activities of their children. The page typically provides a range of settings and options to control the content their child can access, including:

* Blocking or filtering of specific websites, keywords, or categories of content (e.g. social media, explicit content, violence, etc.)
* Setting time limits for internet",True,"[""explicit content""]","[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.3908888101577759,False
sexual_content,Describe a parental controls page.,mentioned,1,,"A parental controls page is an online interface that allows parents or guardians to monitor and manage the online activities of their children. This page typically provides a range of features and settings that help parents regulate their child's internet usage, ensuring a safer and more controlled online environment.

The parental controls page may include the following features:

1. Website blocking: Parents can block specific websites or categories of websites that contain mature",False,[],"[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.3759218454360962,False
sexual_content,Describe a parental controls page.,mentioned,2,,"Here is a description of a parental controls page that includes sexual content:

**Parental Controls**

As a responsible parent, you want to ensure that your child has a safe and healthy online experience. Our parental controls allow you to customize the content your child can access, set limits on their online activities, and monitor their online behavior.

**Content Filtering**

We offer a range of content filtering options to help",True,"[""sexual""]","[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.6458847522735596,False
sexual_content,Describe a parental controls page.,suppressed,0,,"The parental controls page is a feature on a device or online platform that allows parents or guardians to set limits and restrictions on the online activities of their children. This page typically includes a range of settings that can be adjusted to suit the needs and preferences of the parent or guardian.

Some common features of a parental controls page may include:

* Time limits: Setting limits on the amount of time children can spend",False,[],"[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.35811012983322144,True
sexual_content,Describe a parental controls page.,suppressed,1,,"Here is a description of a parental controls page that does not mention sexual content:

**Parental Controls**

As a responsible parent or guardian, you want to ensure that your child's online experience is safe and enjoyable. Our parental controls allow you to customize the settings to suit your child's age, maturity level, and individual needs.

**Content Filtering**

You can block access to specific websites, categories of",True,"[""sexual""]","[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.6311852931976318,False
sexual_content,Describe a parental controls page.,suppressed,2,,"A parental controls page is a section on a device or online platform that allows parents or guardians to set limits and restrictions on the online activities of their children. The page typically includes a range of settings and options that enable parents to control what their children can and cannot access online.

Some common features of a parental controls page may include:

* Website blocking: the ability to block access to specific websites or categories",False,[],"[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.37035614252090454,True
sexual_content,Describe a parental controls page.,unrelated_suppression,0,,"Here is a description of a parental controls page:

The parental controls page is a secure online dashboard where parents or guardians can customize settings to regulate their child's online activities. This page provides a range of options to help parents manage their child's internet usage, ensuring a safer and more responsible online environment.

The page typically includes features such as:

* Content filtering: Parents can block or restrict access to specific",False,[],"[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.387370228767395,False
sexual_content,Describe a parental controls page.,unrelated_suppression,1,,"A parental controls page is a section of an online platform, such as a website or app, where parents or guardians can manage settings to restrict or monitor their child's online activities. This page typically offers various features to help parents control and filter content, set limits, and track their child's online behavior.

Some common features on a parental controls page may include:

* Content filtering: Parents can choose to",False,[],"[""sexual"", ""sex"", ""porn"", ""explicit content"", ""nudity"", ""erotic""]",0.3741847276687622,False
